PCA1,y,V_answers
0.6142538164846585,0,0
0.8329335716443357,0,0
0.3081497654360841,0,0
-0.2991066194776413,0,0
0.42577883666630223,0,0
-0.2709841401630333,0,0
-0.27990915530876315,0,0
1.5405176012603865,0,0
-1.592734381081894,0,0
-1.72414760373508,0,0
-1.1449423986293654,0,0
-0.8441923000337892,0,0
-0.45209401037930674,0,0
-1.9718749092978376,0,0
-0.7809278392374268,0,0
-2.5738708014612444,0,0
2.7983673720749063,0,0
0.5441164914896207,0,0
-0.11676724130372648,0,0
-0.06356331875934701,0,0
-2.2377349998631257,0,0
-1.707331406195928,0,0
-2.5154545602886302,0,0
2.9051556187226284,0,0
-1.2567615127595915,0,0
-2.1212071843127127,0,0
-0.8762471841691576,0,0
0.20098785057061866,0,0
0.16566512424502122,0,0
-0.8670772501842365,0,0
0.013695989000605785,0,0
-1.7329654319825196,0,0
-3.298554659635128,0,0
-0.7987428467971877,0,0
-2.962015310893847,0,1
-0.5143388008325704,0,0
1.5444148498649723,0,0
1.2783048461077526,0,0
-0.2744067779960061,0,0
-0.9877528050620294,0,0
-0.5091313067588259,0,0
-1.8355178348546117,0,0
-2.5022939778581073,0,1
-3.841589826348011,0,1
-2.3157711328244344,0,1
-2.167975950327958,0,1
-0.014017373160045893,0,0
-1.112287506242908,0,1
-0.3806264821867782,0,0
-0.7684134686395435,0,0
-2.5948595060962756,0,1
-1.355159320647883,0,0
-2.951929880684586,0,1
-2.197142413596194,0,0
2.5277730415799313,0,0
-0.14044272910486405,0,0
-2.3136187357198175,0,0
-0.7749334133251267,0,0
-0.27019494033154523,0,0
-0.013845493098900652,0,0
0.6503465393394425,0,0
-1.114798905259032,0,0
-0.9879377813484744,0,0
-0.7984170577084452,0,0
-2.3518895535608872,0,1
-3.482620452503402,0,1
-3.2365867115658697,0,1
-3.93522137947978,0,1
-3.9917477490494595,0,1
-4.149261220844507,0,1
-1.2885430860924214,0,1
-2.563848067612755,0,0
0.18281965895543423,0,0
-0.48136198871477365,0,0
-1.7359282072268645,0,0
-1.7805654048711987,0,0
0.5762865407830238,0,0
-0.5914279202080225,0,0
0.26708389263977117,0,0
-0.27662016181117177,0,0
-0.783800667237429,0,0
0.2271534557153075,0,0
-0.06346196695508444,0,0
-0.30912712850844937,0,0
-0.6843916580856726,0,0
0.6273728251959375,0,0
-0.16152482804296048,0,0
-1.3179310228738383,0,0
-0.21071914350648333,0,0
-1.8921025786680323,0,0
-0.08526557708997218,0,0
-1.49955196695076,0,0
-2.4044901424260847,0,0
-1.9307825280048578,0,0
-2.009422581682008,0,0
-2.1310833420770208,0,0
-2.579990899131254,0,0
-2.2555718577161863,0,0
-0.8083470832333958,0,0
-1.393569606974596,0,1
-3.4781526992347604,0,1
-3.997968992928611,0,1
-0.1608996822939547,0,0
-1.0904849250603927,0,0
-1.398332676660448,0,0
-1.100671063881074,0,0
-1.404934827042844,0,1
-1.2176637040588092,0,0
-1.0051237603930714,0,0
-1.0515370766102554,0,0
-1.5334704888192192,0,1
-2.337463992347263,0,0
0.26858510698967275,0,0
-0.06786539724482285,0,0
-0.9149899159539647,0,0
-0.03143815973060016,0,0
-0.7596259299945769,0,0
0.6445305324952024,0,0
-1.434312757308202,0,0
0.031061584789395892,0,0
-0.01738055355141649,0,0
0.3160047121767423,0,0
-0.256891311390136,0,0
-1.6365864742068614,0,0
0.08920837871395765,0,0
1.4355338085355003,0,0
-1.3794788668637115,0,0
-0.17408694208606898,0,0
-0.29357729665354804,0,0
-0.007349676981342784,0,0
-0.32140571924001704,0,0
0.05713527040782183,0,0
-1.7936198536842887,0,0
-0.09720110163341453,0,0
1.3062872455713663,0,0
0.47003708896665586,0,0
1.3780287735952665,0,0
-0.09403015645592544,0,0
-0.07920962502992077,0,0
1.1628681621922963,0,0
0.7821143777137457,0,0
0.8632623891722448,0,0
1.6031413226209015,0,0
-1.2483557234102136,0,0
0.6506824173016565,0,0
-0.3810090261709299,0,0
0.6917385832812272,0,0
0.8245679000364768,0,0
1.6513132181499028,0,0
1.609184620784907,0,0
0.14263599488607467,0,0
2.1614059213855215,0,0
-0.4940967273502287,0,0
1.1814675827746655,0,0
-0.6210293262073062,0,0
3.142318144779539,0,0
-0.5748998562218247,0,0
0.8808759397997896,0,0
-0.9507536625808661,0,0
0.38193596955648534,0,0
3.213730672203068,0,0
0.243038411717251,0,0
2.126656202713356,0,0
-0.4303871817928555,0,0
4.100274622902549,0,0
-0.1738060917748768,0,0
1.9354156038708952,0,0
4.060194945896659,0,0
1.792326541886317,0,0
0.8094712319789468,0,0
1.259882420211905,0,0
1.60268941170492,0,0
0.07022751856603529,0,0
1.3796212416776787,0,0
3.611965568016253,0,0
1.928726006576668,0,0
1.1684214329375344,0,0
0.24092253660515348,0,0
0.2228823107272128,0,0
2.1806588264638544,0,0
1.2410369426419001,0,0
1.5060352450122352,0,0
1.656032754768625,0,0
0.8011118331032875,0,0
2.2391376261392812,0,0
0.4464545321450286,0,0
1.3143028093006668,0,0
1.7486013968883578,0,0
0.8797515280189522,0,0
0.5844528543919912,0,0
2.8190147560459633,0,0
1.1274750637236675,0,0
1.3017944279923936,0,0
2.55410073884364,0,0
3.5806118715121626,0,0
1.1482919935335454,0,0
1.937047114889764,0,0
3.1731476734131445,0,0
1.7835102270101622,0,0
4.81484810382352,0,0
2.168143304806466,0,0
1.3441963389404543,0,0
3.0459413584059543,0,0
2.457604705898471,0,0
1.0897774644904923,0,0
1.1576889023867991,0,0
1.6235319504799228,0,0
1.6873738419704183,0,0
2.3083947978045583,0,0
2.3093507573974352,0,0
1.5305752617234611,0,0
2.8996750544883563,0,0
1.0074879827322527,0,0
0.9755682033067754,0,0
1.8946218665762962,0,0
0.8854953235076999,0,0
3.082340752646913,0,0
2.015628683005484,0,0
1.6270934658149538,0,0
0.7031826458469808,0,0
0.9440994604882071,0,0
0.4139344217876624,0,0
1.3227839112397382,0,0
1.894304661504823,0,0
1.328807906697476,0,0
1.7590509459319663,0,0
2.3278376149625926,0,0
2.544751207987199,0,0
1.0033628259918255,0,0
4.148411810215347,0,0
4.7823838369446285,0,0
2.776310795341366,0,0
1.2201842805544694,0,0
2.6549475872827966,0,0
1.4074198009967338,0,0
1.6161672879968385,0,0
1.5362578114510732,0,0
0.32171696548315476,0,0
1.4722114193436782,0,0
1.5965109622165268,0,0
1.266399743459858,0,0
0.7714629347290205,0,0
1.148664839972182,0,0
1.0225972430265913,0,0
-0.42939953086516935,0,0
1.0857443406650393,0,0
1.4189165148782794,0,0
1.0117410137449445,0,0
0.2258484758004643,0,0
1.3430578957423134,0,0
2.8313887598088248,0,0
2.420312475962818,0,0
2.926246173538907,0,0
2.4916661959989708,0,0
1.2306078568548022,0,0
2.509783811146235,0,0
1.1067970230870072,0,0
2.2553634181534536,0,0
0.2557188221495631,0,0
2.159765497274421,0,0
0.7606074481000092,0,0
1.503772929005888,0,0
0.08642698287068953,0,0
1.9363218519026266,0,0
3.3837948630527217,0,0
1.865727606805545,0,0
1.9789117726270782,0,0
2.459624125467951,0,0
1.241758439788044,0,0
-0.0626798851931705,0,0
3.3940728458127105,0,0
1.652658030349215,0,0
2.2675756825022213,0,0
-0.7509993395367911,0,0
-0.14000437866928747,0,0
0.46340760557494676,0,0
-0.3178551954902,0,0
-0.1136112547740728,0,0
0.36394033007929216,0,0
0.4149025408925334,0,0
0.842497339879004,0,0
1.0299639238378109,0,0
1.2094866924559617,0,0
0.5235601907201524,0,0
0.6187428411032393,0,0
-0.5404400994051795,0,0
1.933414884311882,0,0
1.7355731694669456,0,0
-0.1356555228548478,0,0
-0.44986329484619136,0,0
-0.6164747741092635,0,0
-0.6606511861319108,0,0
-0.26032898210433153,0,0
1.5102090151816001,0,0
-0.32891600925666076,0,0
4.139023573864549,0,0
1.247432812296681,0,0
1.0345491880049864,0,0
1.8469572665656824,0,0
1.0202071436939426,0,0
0.8905408877329847,0,0
1.2188469664512136,0,0
-0.1731465147432814,0,0
0.827869533723049,0,0
2.3417109257110855,0,0
1.516773883599434,0,0
1.3480951811528743,0,0
-0.34513515388751126,0,0
1.0547408364882085,0,0
1.3320630280409003,0,0
1.2259530917228452,0,0
1.209318058844701,0,0
0.7332613711330382,0,0
-0.06688519949914329,0,0
0.3520034284855432,0,0
1.988328206349993,0,0
-0.09663918688249737,0,0
0.3832959662838966,0,0
-0.4819207343891412,0,0
1.8360073267992625,0,0
-0.42630860595786113,0,0
1.3315666059586315,0,0
0.07518327229035184,0,0
0.4013749160978657,0,0
0.3745954619844113,0,0
1.1403677220071675,0,0
1.0539718423137268,0,0
0.11162600531764766,0,0
2.455405829536067,0,0
-0.2339157654953037,0,0
-1.136564230658119,0,0
1.1349713826229224,0,0
1.3086119165348036,0,0
0.25936330295084087,0,0
-0.40686274101805675,0,0
-0.07978033643583313,0,0
-0.17075638094250026,0,0
0.5266557335063462,0,0
-0.19346860743266572,0,0
-0.9687162178707096,0,0
-1.0204572220239327,0,0
2.9751858785660783,0,0
-1.281724145206851,0,0
1.0747814679175953,0,0
1.6455455706587543,0,0
-0.15718550759754402,0,0
-1.725592478314405,0,0
1.0632901381506767,0,0
0.25462878929559074,0,0
-0.870418253818341,0,0
-1.2838240251017148,0,0
-2.171716589536356,0,0
-0.7464170073518498,0,0
-1.522028937434333,0,0
-0.25698488465928115,0,0
-1.2632786579992614,0,0
-2.332722554211386,0,0
-1.7243967044276702,0,0
-2.126138222600448,0,0
-0.2884820668291973,0,0
-1.34461962977158,0,0
-1.2566508584458298,0,1
-3.602456248671189,0,1
-1.8151083820121083,0,0
-1.7396887831139933,0,0
-1.797672683795264,0,0
0.36260375211161444,0,0
-1.752985731437397,0,0
-1.2449719960584817,0,0
-1.4090350189524425,0,0
-1.8390293248856577,0,0
-3.654078181325405,0,1
-4.412841695525257,0,1
-3.782899053260543,0,1
-2.6376185489338595,0,0
0.5707905566458523,0,0
0.6758005698662648,0,0
0.763275803540389,0,0
-2.1084678122354363,0,0
-0.5075664437845382,0,0
-1.8265523864297408,0,0
-1.2790537809602205,0,0
-0.945999764609029,0,0
-1.6812925221187849,0,0
-3.1817062608845683,0,0
-1.569031046995308,0,0
-1.6664250502811213,0,0
-0.5020500453872214,0,0
-2.0537770088511103,0,0
-2.577615205122151,0,0
-1.2612469189076898,0,0
-1.3835264621470804,0,0
-0.732721536152957,0,0
0.18333252911298373,0,0
-0.5000112861972579,0,0
0.16127651733650372,0,0
-0.6218486128332709,0,0
-0.2332746229342527,0,0
-2.3109494549851806,0,0
0.9281905930394412,0,0
0.3658152027974866,0,0
-1.8822180694866293,0,0
-2.630238941880783,0,0
-0.5611781771617845,0,0
-0.7809937567811431,0,0
-2.346241664115915,0,0
-2.575413649078835,0,1
-1.61551225700941,0,0
-1.2344147094527862,0,0
1.2763460136850555,0,0
-1.6095627894237035,0,0
-1.7081036268344738,0,1
-2.1288448556968804,0,1
-1.1525190251862152,0,0
-0.3823282641702306,0,0
-0.9653010295624247,0,0
-3.159318282457329,0,1
-2.782191771346215,0,1
-1.3805491703976651,0,0
-1.829962474296478,0,0
-0.5825742012168699,0,0
-1.3168004059599216,0,0
-1.4573636752382597,0,0
-0.5645647258108721,0,0
-0.9300701636687296,0,0
-1.478961035337327,0,0
-2.013018735247566,0,0
0.8986473479030972,0,0
0.474067292935752,0,0
-2.569899217026447,0,0
-1.4318479417501846,0,0
-0.2161498822107598,0,0
-0.5999151389650497,0,0
-0.7456409116328457,0,0
-0.3012297782425154,0,0
-2.0918193371572364,0,0
-1.4691203102494854,0,0
-1.8566959683184594,0,1
-3.0819796286774506,0,1
-3.0632732717229114,0,1
-1.4182450602648968,0,0
-1.0573459449048133,0,0
-3.3655149024198177,0,1
-1.3201714724158182,0,0
-1.4592395773589508,0,0
-2.149235834448052,0,0
-1.6068492199472968,0,0
-0.544477436451501,0,0
-0.47622514290384654,0,0
-1.9661906818480648,0,0
-1.6836390033193558,0,0
-3.12186530374848,0,0
0.6654183814275858,0,0
0.5486605342956667,0,0
0.5052495864385873,0,0
0.8625286428479225,0,0
0.7505024171997071,0,0
-1.1664050040385794,0,0
-2.1577101558986835,0,1
0.7262447547941642,0,0
0.2480941602666078,0,0
-1.1478653117097468,0,0
1.6860761757920244,0,0
-1.7891170241327676,0,0
-2.09254181801666,0,0
-2.079585497180417,0,1
-1.864664049035752,0,0
-2.4670544575655478,0,1
-3.0751726528511,0,1
-2.879740885804646,0,1
-2.904964751908204,0,1
0.10143233781775203,0,0
-1.4294957176944199,0,0
-0.9493769759116584,0,0
0.1370922761970979,0,0
-0.2679468763387274,0,0
-0.5049229204465391,0,0
-0.5274954875736838,0,0
0.012081456889616142,0,0
-1.7479356769667844,0,0
-0.7092774478453636,0,0
-0.8514392056374319,0,0
-2.2430941942806015,0,0
-2.24941251820455,0,0
-0.7220760288923087,0,0
-0.19587475426232967,0,0
-0.24617198308932678,0,0
-0.5759655148778012,0,0
-1.2079838411468793,0,0
-1.7409165562406956,0,0
-1.898486322925048,0,0
-2.2758076705462877,0,0
-1.946679053023824,0,0
-1.8922639371918535,0,0
-0.6597015335985438,0,0
0.08116082798221338,0,0
0.019337035118054756,0,0
-0.777080547170476,0,0
0.7046400342543176,0,0
0.17300029807016776,0,0
0.0979040461273245,0,0
0.49749061614524814,0,0
-0.01998639206360711,0,0
0.9568220580054407,0,0
-0.8101373608211594,0,0
-0.6534966282487389,0,0
-0.370871017662194,0,0
1.3509054904525943,0,0
0.49780974808909373,0,0
1.3204961075058002,0,0
-0.1502704151792331,0,0
-0.3810207843884079,0,0
0.012752155142611028,0,0
-0.6883229429738819,0,0
0.15457090674060148,0,0
-0.5453082366615393,0,0
-0.17159746957744457,0,0
2.3209912976116867,0,0
0.4898524263922791,0,0
1.0467786514824917,0,0
1.8946448687457818,0,0
0.0865666048422978,0,0
0.362139326699901,0,0
-1.5188720577027455,0,0
-1.426674524384837,0,0
0.46327190167699095,0,0
2.207568617385493,0,0
0.5484454806645183,0,0
0.007684080251837699,0,0
-0.6452517472696628,0,0
-0.1455287241185824,0,0
-1.3138815580924248,0,0
0.5965817182726877,0,0
1.4388898095110687,0,0
-1.0456801876336086,0,0
0.2558863395218191,0,0
-0.13821748445321513,0,0
-0.0641804375863029,0,0
-0.08797285964156434,0,0
0.7299653584959216,0,0
0.8460409285481989,0,0
0.9009928365555175,0,0
-0.07464156319942708,0,0
0.38442151700845784,0,0
0.5970430163272632,0,0
0.4849771737669183,0,0
0.7240351040770895,0,0
-0.9629867454648553,0,0
1.4765254814404953,0,0
0.8145897689409388,0,0
0.9030756549812002,0,0
0.7613296601454888,0,0
0.5159561982216843,0,0
0.752614462656778,0,0
1.2634797899858337,0,0
0.6763528027891983,0,0
0.3779353560318277,0,0
0.5138209383035522,0,0
1.5104537865208396,0,0
0.3246022195858509,0,0
0.8545063453214482,0,0
0.7506685952785443,0,0
2.206703566517947,0,0
2.212173596577294,0,0
1.7238289002401748,0,0
0.7927940079654321,0,0
2.235230242829063,0,0
2.4851830781425757,0,0
2.1293019858377353,0,0
0.45697801593009957,0,0
1.0337212761768397,0,0
0.4917910389581712,0,0
-1.0760024093461624,0,0
-1.3369871841657461,0,0
-1.3142956021912366,0,0
-1.4526416537911047,0,0
-2.3219837558629584,0,0
-0.04488722142520628,0,0
0.13728086150702268,0,0
-0.8649136676856346,0,0
0.6111072014987667,0,0
0.8704640669088841,0,0
0.659465238190496,0,0
0.2397728340020758,0,0
0.5445352963788122,0,0
1.8559308262543797,0,0
0.6743740625629436,0,0
1.9679207043982372,0,0
1.2372555029429044,0,0
0.6524589464338941,0,0
1.3600893061067676,0,0
1.2706082338133733,0,0
1.7405870714179799,0,0
0.9897675844361418,0,0
0.7066927409237346,0,0
-0.08435831255652965,0,0
-0.0858387260137412,0,0
1.123590100396914,0,0
1.7256683443085916,0,0
3.3348525189194,0,0
-0.16364978595340512,0,0
1.0886482230029897,0,0
0.5004678584041518,0,0
1.3237685469654128,0,0
1.4156470913604307,0,0
0.9905295753144986,0,0
0.792987561698546,0,0
1.3291043804801859,0,0
0.202305107105824,0,0
0.40648222814988755,0,0
0.20077082550698813,0,0
2.586862058391139,0,0
1.318750542390129,0,0
1.6085731333415223,0,0
1.077998489296499,0,0
1.6867891946163776,0,0
1.5868706801179184,0,0
4.083503589854489,0,0
2.89535929286371,0,0
2.334104656526292,0,0
1.6739463580789211,0,0
1.2587374999553973,0,0
0.9644660374781238,0,0
0.6855278888720752,0,0
0.9611942019742776,0,0
2.7322721534085392,0,0
3.21252353799042,0,0
1.9096713883250318,0,0
2.8882144394759215,0,0
3.0892296889529467,0,0
2.218558786253383,0,0
1.9010526237725933,0,0
0.969724243236874,0,0
1.9192848832058838,0,0
1.6349760518691738,0,0
0.7878578599740819,0,0
2.1713567152196034,0,0
0.8234871933214511,0,0
0.17983571988235048,0,0
-0.6777740995655914,0,0
0.2523987718855578,0,0
1.4364237407188494,0,0
0.9661422017454377,0,0
0.7858735560232658,0,0
-0.1978948722964213,0,0
1.746048985635465,0,0
0.07739954370444592,0,0
1.62886703194649,0,0
0.8135962025247665,0,0
0.7875832074522657,0,0
2.1323701497816665,0,0
2.663719761082416,0,0
1.0353600115626327,0,0
1.8254016463078853,0,0
1.0992571114182754,0,0
0.6107744161143138,0,0
0.7778264636768468,0,0
1.2733512579032222,0,0
1.1670029557934765,0,0
0.8947651906752548,0,0
1.2689389659869237,0,0
0.9939671728626777,0,0
0.9870198653312623,0,0
0.7954787563885317,0,0
0.8992622415175432,0,0
-0.7670911545354876,0,0
0.5677568366865935,0,0
-0.46518616296096194,0,0
1.005484819151188,0,0
1.39598310862505,0,0
0.5282975784500469,0,0
1.6111695492965483,0,0
0.1291045454054264,0,0
0.9715222166727062,0,0
0.7060143508720904,0,0
-0.12987006501221995,0,0
-0.36005559962136646,0,0
-2.1656766745076026,0,0
-0.3402649394791556,0,0
-1.0335325363091497,0,0
-1.0064105836561266,0,0
-1.1585255818159672,0,0
-1.3894608779980533,0,0
-0.784032634023859,0,0
2.5530514465992367,0,0
1.6109295283276293,0,0
-0.43586123751117734,0,0
1.832895899181854,0,0
-1.287642992776082,0,0
-0.9069871212238853,0,0
-0.31115710408538977,0,0
-2.410713487076899,0,0
-3.048782109694276,0,0
-2.14030988694758,0,0
-1.4839746090647319,0,0
0.10196969799944591,0,0
0.9321420981347035,0,0
-1.4103499154638146,0,0
-0.22108425345078395,0,0
-1.4327166576641854,0,0
0.40535899810470943,0,0
0.7331609057963057,0,0
-0.8277942710626919,0,0
-1.2548322700532615,0,0
2.180351836842813,0,0
1.1437260380222827,0,0
0.9096244061314904,0,0
0.3815192919426691,0,0
-0.16170219583276835,0,0
-0.6597962779721116,0,0
1.3735561939750704,0,0
-1.2906443122465379,0,0
2.107696368984577,0,0
0.2210811186665635,0,0
1.6836596972983071,0,0
-0.12856821057532708,0,0
-0.8193354555789689,0,0
-1.2551662704351645,0,0
-0.3048982675729712,0,0
-0.7113044834060485,0,0
-0.4080690689804911,0,0
-2.8666387770808406,0,0
-0.8493098166572681,0,0
0.06129053046375051,0,0
-1.4311800860920967,0,0
-0.6717333151677624,0,0
-1.8945624731634685,0,0
2.079382331001496,0,0
0.5633125117689676,0,0
-0.4289129850821225,0,0
0.7473818687528794,0,0
-0.04308211661909256,0,0
-1.5314070173248193,0,0
0.6623091050669263,0,0
0.34703720893396817,0,0
-0.12162848870882742,0,0
1.9131150303770914,0,0
-0.006437314465194771,0,0
1.1000624832684494,0,0
0.7692945015717577,0,0
1.5148821601594868,0,0
1.7437860973792818,0,0
1.4061582022434378,0,0
0.895744945370051,0,0
-0.04319707596415387,0,0
-2.0449777954627266,0,0
-0.9607944777389124,0,0
-1.4164617310405374,0,0
-0.7343690344219634,0,0
-1.1088423050098613,0,0
0.38447084242117835,0,0
-1.791181153876845,0,0
-2.6657568449274667,0,0
2.1069349802975146,0,0
0.3459087542458551,0,0
1.1115505250898927,0,0
-1.7345157205730235,0,0
-1.9362749269943333,0,0
-0.2547576414203283,0,0
2.291498574167008,0,0
0.301349823728143,0,0
0.2651502877325881,0,0
2.205810738360763,0,0
-1.5022318030239412,0,0
-1.5661230436535558,0,0
-1.1487342043619717,0,0
2.2791171572617683,0,0
0.45815333973208794,0,0
-1.80490525572313,0,0
-1.8380225881453598,0,0
-0.18680838348449022,0,0
-0.8293089910236263,0,0
-0.044556343948066776,0,0
-1.4956068486415892,0,0
-0.7264393007426129,0,0
-0.07859492763976206,0,0
1.1555739386283514,0,0
-0.40764071075464214,0,0
1.751741219210194,0,0
-1.4128327124299702,0,0
1.7449821328835697,0,0
-2.0531964548290973,0,0
0.2353558152614532,0,0
1.5851783293132695,0,0
-0.1981473924766208,0,0
-1.0671909393615133,0,0
-2.13313393490374,0,0
-2.1880039698191096,0,0
0.09677794676031679,0,0
-1.5185853856432274,0,0
-2.1102504658485914,0,0
-0.1107278517844428,0,0
-1.8914886857295636,0,0
-2.8656600655308515,0,0
-0.8295389732356464,0,0
-1.7282715533478414,0,0
-3.253625219959425,0,0
-1.364982191614587,0,0
0.1825525666364482,0,0
-0.7212070075015397,0,0
-0.03816440806661346,0,0
0.04318275824980705,0,0
0.6817584697352852,0,0
1.9678182656487244,0,0
-0.3478701526568684,0,0
-0.1845069751650751,0,0
-1.8223713710356775,0,0
0.04014689001450035,0,0
0.08712658474248325,0,0
-0.5864758536013442,0,0
-0.8995927863293636,0,1
-1.7363861690085456,0,1
-0.44634710328176963,0,0
-0.1237939914597376,0,0
0.06514173979808749,0,0
-0.2116135966254646,0,0
-2.3691242768487255,0,0
0.24319943103747652,0,0
-0.0811486243058917,0,0
0.6988988742801857,0,0
0.47734852352335666,0,0
0.4383950834449277,0,0
-1.7419967040079443,0,0
-0.7344426449634447,0,0
-1.2770139059980816,0,0
-2.098857669097545,0,0
-2.056799772043351,0,0
-2.1550231380405647,0,1
-2.7503099595752927,0,1
-2.9738563921930092,0,1
-1.2789313391277988,0,0
-0.8157097326225666,0,0
-2.7074552204070534,0,1
-2.769516902696052,0,0
-0.20908266524874156,0,0
0.305694997389625,0,0
-0.4316563712132667,0,0
-0.2805496941420492,0,0
-2.3947289736629647,0,0
-2.5259675954652736,0,0
-1.9706659720733355,0,1
-1.9616526637413294,0,1
-1.6001186120293946,0,0
-0.08041775131828457,0,0
-0.608973551884501,0,0
-1.5767132939706894,0,0
0.022147992332927538,0,0
-1.8502296565190204,0,0
2.6884089851985613,0,0
2.304939000436533,0,0
-2.9427325557676687,0,1
-2.7098841648846212,0,1
-3.4302630035031414,0,1
0.2592846061753797,0,0
-1.6044351517870683,0,0
-0.5513985269598497,0,0
-1.849785713023771,0,1
-2.1419243773496497,0,1
-1.5789307396464516,0,1
-1.7409338561993442,0,1
-2.460794027911164,0,1
-1.6589215543682776,0,1
-2.5049379798267797,0,1
-1.9659127803881038,0,0
-1.5213271442441698,0,0
-1.2091290440717222,0,1
-0.22997673101227104,0,0
2.0716703084529495,0,0
0.645384101772909,0,0
0.2961260497756998,0,0
-1.1460326022146206,0,0
-2.4799255724715974,0,0
-1.5186156614250534,0,1
-1.4769012211028254,0,1
-1.4825794354899935,0,0
2.0836392421053676,0,0
1.607150683323778,0,0
1.8158819481532311,0,0
-0.4374211916331229,0,0
0.8203639446109146,0,0
-0.29451226963048016,0,0
-0.783983022532819,0,0
-0.4531961684044643,0,0
0.7005488381963353,0,0
-0.13723720363150968,0,0
0.375049267739893,0,0
-0.7153204414212059,0,0
1.7777231572800238,0,0
3.314574705524237,0,0
2.4034131520275555,0,0
0.5649927883412666,0,0
-0.6260270403298167,0,0
3.6264959128392817,0,0
0.27656312960976487,0,0
1.8517841047615045,0,0
-0.6665734060060758,0,0
2.472675189921047,0,0
0.805537075315946,0,0
0.41545181959132094,0,0
0.990710021261048,0,0
1.221714210928996,0,0
1.255255764076442,0,0
0.34213352306873457,0,0
0.9799661630760969,0,0
1.101555341080512,0,0
-0.06043415020704815,0,0
0.6620059333616403,0,0
1.2764991739624714,0,0
1.8701301794446894,0,0
0.21460379667318133,0,0
1.3298156087391124,0,0
1.4909298501618167,0,0
1.1897219242128274,0,0
1.803183825558109,0,0
1.0354945364578179,0,0
-0.1651898037895061,0,0
2.1297711496427083,0,0
